,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas
4132,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2013,338.0
4133,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2013,0.0
4134,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2013,31.0
4135,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2013,6.0
4136,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2013,0.0
4137,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2013,0.0
4138,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2013,125.0
4139,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2013,54.0
4140,97,VAUPÉS,97511,PACOA ,Cultivo abandonado,2013,0.0
4141,97,VAUPÉS,97777,PAPUNAUA ,Cultivo abandonado,2013,4.0
4142,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2013,0.0
4143,97,VAUPÉS,97889,YAVARATÉ ,Cultivo abandonado,2013,1.0
4144,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2013,710.0
4145,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2013,3.0
4146,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2013,0.0
4147,91,AMAZONAS,91263,EL ENCANTO ,Cultivo intermintente,2014,20.0
4148,91,AMAZONAS,91405,LA CHORRERA ,Cultivo intermintente,2014,51.0
4149,91,AMAZONAS,91407,LA PEDRERA ,Cultivo abandonado,2014,0.0
4150,91,AMAZONAS,91430,LA VICTORIA  ,Cultivo abandonado,2014,0.0
4151,91,AMAZONAS,91460,MIRITÍ-PARANÁ  ,Cultivo abandonado,2014,0.0
4152,91,AMAZONAS,91530,PUERTO ALEGRÍA ,Cultivo permanente,2014,102.0
4153,91,AMAZONAS,91536,PUERTO ARICA ,Cultivo abandonado,2014,0.0
4154,91,AMAZONAS,91669,SANTANDER  ,Cultivo abandonado,2014,0.0
4155,5,ANTIOQUIA,5031,AMALFI,Cultivo permanente,2014,40.0
4156,5,ANTIOQUIA,5040,ANORÍ,Cultivo permanente,2014,199.0
4157,5,ANTIOQUIA,5045,APARTADÓ,Cultivo permanente,2014,6.0
4158,5,ANTIOQUIA,5055,ARGELIA,Cultivo abandonado,2014,0.0
4159,5,ANTIOQUIA,5107,BRICEÑO,Cultivo permanente,2014,27.0
4160,5,ANTIOQUIA,5120,CÁCERES,Cultivo permanente,2014,510.0
4161,5,ANTIOQUIA,5134,CAMPAMENTO,Cultivo permanente,2014,41.0
4162,5,ANTIOQUIA,5142,CARACOLÍ,Cultivo abandonado,2014,0.0
4163,5,ANTIOQUIA,5147,CAREPA,Cultivo abandonado,2014,0.0
4164,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,Cultivo abandonado,2014,0.0
4165,5,ANTIOQUIA,5154,CAUCASIA,Cultivo intermintente,2014,0.0
4166,5,ANTIOQUIA,5172,CHIGORODÓ,Cultivo intermintente,2014,1.0
4167,5,ANTIOQUIA,5197,COCORNÁ,Cultivo abandonado,2014,0.0
4168,5,ANTIOQUIA,5234,DABEIBA,Cultivo abandonado,2014,0.0
4169,5,ANTIOQUIA,5250,EL BAGRE,Cultivo permanente,2014,21.0
4170,5,ANTIOQUIA,5284,FRONTINO,Cultivo abandonado,2014,0.0
4171,5,ANTIOQUIA,5310,GÓMEZ PLATA,Cultivo abandonado,2014,0.0
4172,5,ANTIOQUIA,5361,ITUANGO,Cultivo permanente,2014,108.0
4173,5,ANTIOQUIA,5425,MACEO,Cultivo abandonado,2014,0.0
4174,5,ANTIOQUIA,5475,MURINDÓ,Cultivo intermintente,2014,0.0
4175,5,ANTIOQUIA,5480,MUTATÁ,Cultivo intermintente,2014,0.0
4176,5,ANTIOQUIA,5483,NARIÑO,Cultivo abandonado,2014,1.0
4177,5,ANTIOQUIA,5495,NECHÍ,Cultivo permanente,2014,39.0
4178,5,ANTIOQUIA,5490,NECOCLÍ,Cultivo abandonado,2014,0.0
4179,5,ANTIOQUIA,5579,PUERTO BERRÍO,Cultivo abandonado,2014,0.0
4180,5,ANTIOQUIA,5585,PUERTO NARE,Cultivo abandonado,2014,0.0
4181,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Cultivo abandonado,2014,0.0
4182,5,ANTIOQUIA,5604,REMEDIOS,Cultivo permanente,2014,5.0
4183,5,ANTIOQUIA,5628,SABANALARGA,Cultivo abandonado,2014,0.0
4184,5,ANTIOQUIA,5649,SAN CARLOS,Cultivo intermintente,2014,3.0
4185,5,ANTIOQUIA,5652,SAN FRANCISCO,Cultivo permanente,2014,23.0
4186,5,ANTIOQUIA,5660,SAN LUIS,Cultivo permanente,2014,12.0
4187,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Cultivo intermintente,2014,0.0
4188,5,ANTIOQUIA,5667,SAN RAFAEL,Cultivo abandonado,2014,0.0
4189,5,ANTIOQUIA,5670,SAN ROQUE,Cultivo abandonado,2014,0.0
4190,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,Cultivo abandonado,2014,0.0
4191,5,ANTIOQUIA,5736,SEGOVIA,Cultivo permanente,2014,38.0
4192,5,ANTIOQUIA,5756,SONSÓN,Cultivo intermintente,2014,3.0
4193,5,ANTIOQUIA,5790,TARAZÁ,Cultivo permanente,2014,842.0
4194,5,ANTIOQUIA,5819,TOLEDO,Cultivo emergente,2014,0.0
4195,5,ANTIOQUIA,5837,TURBO,Cultivo permanente,2014,18.0
4196,5,ANTIOQUIA,5842,URAMITA,Cultivo abandonado,2014,0.0
4197,5,ANTIOQUIA,5847,URRAO,Cultivo abandonado,2014,0.0
4198,5,ANTIOQUIA,5854,VALDIVIA,Cultivo permanente,2014,298.0
4199,5,ANTIOQUIA,5858,VEGACHÍ,Cultivo intermintente,2014,1.0
4200,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,Cultivo intermintente,2014,3.0
4201,5,ANTIOQUIA,5885,YALÍ,Cultivo intermintente,2014,10.0
4202,5,ANTIOQUIA,5887,YARUMAL,Cultivo permanente,2014,13.0
4203,5,ANTIOQUIA,5890,YOLOMBÓ,Cultivo intermintente,2014,4.0
4204,5,ANTIOQUIA,5893,YONDÓ ,Cultivo intermintente,2014,3.0
4205,5,ANTIOQUIA,5895,ZARAGOZA,Cultivo permanente,2014,24.0
4206,81,ARAUCA,81065,ARAUQUITA,Cultivo intermintente,2014,16.0
4207,81,ARAUCA,81300,FORTUL,Cultivo abandonado,2014,3.0
4208,81,ARAUCA,81591,PUERTO RONDÓN,Cultivo abandonado,2014,2.0
4209,81,ARAUCA,81736,SARAVENA,Cultivo abandonado,2014,1.0
4210,81,ARAUCA,81794,TAME,Cultivo abandonado,2014,4.0
4211,13,BOLÍVAR,13006,ACHÍ,Cultivo permanente,2014,6.0
4212,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Cultivo intermintente,2014,0.0
4213,13,BOLÍVAR,13042,ARENAL,Cultivo permanente,2014,56.0
4214,13,BOLÍVAR,13074,BARRANCO DE LOBA,Cultivo intermintente,2014,0.0
4215,13,BOLÍVAR,13160,CANTAGALLO,Cultivo permanente,2014,125.0
4216,13,BOLÍVAR,13268,EL PEÑÓN,Cultivo abandonado,2014,0.0
4217,13,BOLÍVAR,13458,MONTECRISTO,Cultivo permanente,2014,279.0
4218,13,BOLÍVAR,13473,MORALES,Cultivo permanente,2014,100.0
4219,13,BOLÍVAR,13490,NOROSI,Cultivo permanente,2014,21.0
4220,13,BOLÍVAR,13600,RIOVIEJO,Cultivo permanente,2014,23.0
4221,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,Cultivo permanente,2014,18.0
4222,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Cultivo intermintente,2014,1.0
4223,13,BOLÍVAR,13670,SAN PABLO,Cultivo permanente,2014,258.0
4224,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Cultivo permanente,2014,488.0
4225,13,BOLÍVAR,13744,SIMITÍ,Cultivo permanente,2014,92.0
4226,13,BOLÍVAR,13810,TIQUISIO ,Cultivo permanente,2014,98.0
4227,15,BOYACÁ,15212,COPER,Cultivo abandonado,2014,0.0
4228,15,BOYACÁ,15223,CUBARÁ,Cultivo abandonado,2014,1.0
4229,15,BOYACÁ,15401,LA VICTORIA,Cultivo abandonado,2014,0.0
4230,15,BOYACÁ,15442,MARIPÍ,Cultivo abandonado,2014,1.0
4231,15,BOYACÁ,15480,MUZO,Cultivo abandonado,2014,0.0
4232,15,BOYACÁ,15507,OTANCHE,Cultivo intermintente,2014,4.0
4233,15,BOYACÁ,15531,PAUNA,Cultivo abandonado,2014,3.0
4234,15,BOYACÁ,15572,PUERTO BOYACÁ,Cultivo permanente,2014,5.0
4235,15,BOYACÁ,15580,QUÍPAMA,Cultivo abandonado,2014,0.0
4236,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Cultivo abandonado,2014,0.0
4237,15,BOYACÁ,15696,SANTA SOFÍA,Cultivo abandonado,2014,0.0
4238,15,BOYACÁ,15832,TUNUNGUÁ,Cultivo abandonado,2014,0.0
4239,17,CALDAS,17433,MANZANARES,Cultivo abandonado,2014,0.0
4240,17,CALDAS,17495,NORCASIA,Cultivo abandonado,2014,0.0
4241,17,CALDAS,17541,PENSILVANIA,Cultivo abandonado,2014,0.0
4242,17,CALDAS,17662,SAMANÁ,Cultivo abandonado,2014,0.0
4243,17,CALDAS,17867,VICTORIA,Cultivo abandonado,2014,0.0
4244,18,CAQUETÁ,18029,ALBANIA,Cultivo permanente,2014,18.0
4245,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2014,92.0
4246,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2014,1050.0
4247,18,CAQUETÁ,18205,CURILLO,Cultivo permanente,2014,259.0
4248,18,CAQUETÁ,18247,EL DONCELLO,Cultivo permanente,2014,233.0
4249,18,CAQUETÁ,18256,EL PAUJIL,Cultivo permanente,2014,240.0
4250,18,CAQUETÁ,18001,FLORENCIA,Cultivo permanente,2014,31.0
4251,18,CAQUETÁ,18460,MILÁN,Cultivo permanente,2014,530.0
4252,18,CAQUETÁ,18410,MONTAÑITA,Cultivo permanente,2014,1335.0
4253,18,CAQUETÁ,18479,MORELIA,Cultivo intermintente,2014,0.0
4254,18,CAQUETÁ,18592,PUERTO RICO,Cultivo permanente,2014,354.0
4255,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2014,611.0
4256,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2014,412.0
4257,18,CAQUETÁ,18756,SOLANO,Cultivo permanente,2014,1269.0
4258,18,CAQUETÁ,18785,SOLITA,Cultivo permanente,2014,26.0
4259,18,CAQUETÁ,18860,VALPARAÍSO,Cultivo permanente,2014,82.0
4260,19,CAUCA,19022,ALMAGUER,Cultivo abandonado,2014,0.0
4261,19,CAUCA,19050,ARGELIA,Cultivo permanente,2014,1328.0
4262,19,CAUCA,19075,BALBOA,Cultivo permanente,2014,80.0
4263,19,CAUCA,19100,BOLÍVAR,Cultivo permanente,2014,24.0
4264,19,CAUCA,19110,BUENOS AIRES,Cultivo intermintente,2014,16.0
4265,19,CAUCA,19130,CAJIBÍO,Cultivo intermintente,2014,15.0
4266,19,CAUCA,19137,CALDONO,Cultivo emergente,2014,0.0
4267,19,CAUCA,19142,CALOTO,Cultivo intermintente,2014,0.0
4268,19,CAUCA,19212,CORINTO,Cultivo intermintente,2014,0.0
4269,19,CAUCA,19256,EL TAMBO,Cultivo permanente,2014,2522.0
4270,19,CAUCA,19290,FLORENCIA,Cultivo abandonado,2014,0.0
4271,19,CAUCA,19318,GUAPI,Cultivo permanente,2014,191.0
4272,19,CAUCA,19364,JAMBALÓ,Cultivo emergente,2014,0.0
4273,19,CAUCA,19392,LA SIERRA,Cultivo abandonado,2014,0.0
4274,19,CAUCA,19397,LA VEGA,Cultivo abandonado,2014,0.0
4275,19,CAUCA,19418,LÓPEZ,Cultivo permanente,2014,686.0
4276,19,CAUCA,19450,MERCADERES,Cultivo intermintente,2014,120.0
4277,19,CAUCA,19455,MIRANDA,Cultivo intermintente,2014,0.0
4278,19,CAUCA,19473,MORALES,Cultivo permanente,2014,70.0
4279,19,CAUCA,19532,PATÍA  ,Cultivo permanente,2014,97.0
4280,19,CAUCA,19533,PIAMONTE,Cultivo permanente,2014,602.0
4281,19,CAUCA,19548,PIENDAMÓ,Cultivo emergente,2014,0.0
4282,19,CAUCA,19622,ROSAS,Cultivo intermintente,2014,0.0
4283,19,CAUCA,19701,SANTA ROSA,Cultivo intermintente,2014,0.0
4284,19,CAUCA,19698,SANTANDER DE QUILICHAO,Cultivo emergente,2014,0.0
4285,19,CAUCA,19760,SOTARÁ ,Cultivo abandonado,2014,0.0
4286,19,CAUCA,19780,SUÁREZ,Cultivo permanente,2014,49.0
4287,19,CAUCA,19785,SUCRE,Cultivo permanente,2014,17.0
4288,19,CAUCA,19807,TIMBÍO,Cultivo intermintente,2014,0.0
4289,19,CAUCA,19809,TIMBIQUÍ,Cultivo permanente,2014,572.0
4290,19,CAUCA,19821,TORIBÍO,Cultivo intermintente,2014,0.0
4291,20,CESAR,20178,CHIRIGUANÁ,Cultivo abandonado,2014,0.0
4292,20,CESAR,20310,GONZÁLEZ,Cultivo permanente,2014,2.0
4293,20,CESAR,20517,PAILITAS,Cultivo abandonado,2014,0.0
4294,20,CESAR,20710,SAN ALBERTO,Cultivo intermintente,2014,5.0
4295,20,CESAR,20770,SAN MARTÍN,Cultivo intermintente,2014,3.0
4296,27,CHOCÓ,27006,ACANDÍ,Cultivo permanente,2014,4.0
4297,27,CHOCÓ,27025,ALTO BAUDÓ ,Cultivo permanente,2014,135.0
4298,27,CHOCÓ,27050,ATRATO ,Cultivo intermintente,2014,0.0
4299,27,CHOCÓ,27075,BAHÍA SOLANO ,Cultivo abandonado,2014,0.0
4300,27,CHOCÓ,27077,BAJO BAUDÓ  ,Cultivo permanente,2014,218.0
4301,27,CHOCÓ,27099,BOJAYÁ ,Cultivo abandonado,2014,0.0
4302,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,Cultivo permanente,2014,23.0
4303,27,CHOCÓ,27205,CONDOTO,Cultivo permanente,2014,10.0
4304,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2014,50.0
4305,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Cultivo permanente,2014,120.0
4306,27,CHOCÓ,27361,ISTMINA,Cultivo permanente,2014,517.0
4307,27,CHOCÓ,27372,JURADÓ,Cultivo abandonado,2014,0.0
4308,27,CHOCÓ,27413,LLORÓ,Cultivo intermintente,2014,0.0
4309,27,CHOCÓ,27425,MEDIO ATRATO ,Cultivo abandonado,2014,0.0
4310,27,CHOCÓ,27430,MEDIO BAUDÓ ,Cultivo permanente,2014,231.0
4311,27,CHOCÓ,27450,MEDIO SAN JUAN ,Cultivo permanente,2014,153.0
4312,27,CHOCÓ,27491,NÓVITA,Cultivo permanente,2014,53.0
4313,27,CHOCÓ,27495,NUQUÍ,Cultivo abandonado,2014,6.0
4314,27,CHOCÓ,27001,QUIBDÓ,Cultivo permanente,2014,2.0
4315,27,CHOCÓ,27580,RÍO IRÓ ,Cultivo permanente,2014,13.0
4316,27,CHOCÓ,27600,RÍO QUITO ,Cultivo intermintente,2014,3.0
4317,27,CHOCÓ,27615,RIOSUCIO,Cultivo permanente,2014,40.0
4318,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Cultivo permanente,2014,47.0
4319,27,CHOCÓ,27745,SIPÍ,Cultivo permanente,2014,99.0
4320,27,CHOCÓ,27787,TADÓ,Cultivo abandonado,2014,3.0
4321,27,CHOCÓ,27800,UNGUÍA,Cultivo permanente,2014,14.0
4322,27,CHOCÓ,27810,UNIÓN PANAMERICANA ,Cultivo abandonado,2014,0.0
4323,23,CÓRDOBA,23350,LA APARTADA,Cultivo abandonado,2014,0.0
4324,23,CÓRDOBA,23466,MONTELÍBANO,Cultivo permanente,2014,77.0
4325,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Cultivo permanente,2014,64.0
4326,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Cultivo permanente,2014,42.0
4327,23,CÓRDOBA,23807,TIERRALTA,Cultivo permanente,2014,376.0
4328,23,CÓRDOBA,23855,VALENCIA,Cultivo permanente,2014,1.0
4329,25,CUNDINAMARCA,25148,CAPARRAPÍ,Cultivo abandonado,2014,0.0
4330,25,CUNDINAMARCA,25518,PAIME,Cultivo abandonado,2014,0.0
4331,25,CUNDINAMARCA,25823,TOPAIPÍ,Cultivo abandonado,2014,0.0
4332,25,CUNDINAMARCA,25885,YACOPÍ,Cultivo abandonado,2014,0.0
4333,94,GUAINÍA,94343,BARRANCO MINA ,Cultivo abandonado,2014,11.0
4334,94,GUAINÍA,94001,INIRIDA,Cultivo abandonado,2014,19.0
4335,94,GUAINÍA,94663,MAPIRIPANA ,Cultivo abandonado,2014,28.0
4336,94,GUAINÍA,94888,MORICHAL  ,Cultivo permanente,2014,3.0
4337,94,GUAINÍA,94887,PANÁ PANÁ  ,Cultivo abandonado,2014,2.0
4338,94,GUAINÍA,94884,PUERTO COLOMBIA ,Cultivo abandonado,2014,3.0
4339,95,GUAVIARE,95015,CALAMAR,Cultivo permanente,2014,614.0
4340,95,GUAVIARE,95025,EL RETORNO,Cultivo permanente,2014,1600.0
4341,95,GUAVIARE,95200,MIRAFLORES,Cultivo permanente,2014,1922.0
4342,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2014,1522.0
4343,44,LA GUAJIRA,44090,DIBULLA,Cultivo intermintente,2014,0.0
4344,44,LA GUAJIRA,44001,RIOHACHA,Cultivo abandonado,2014,0.0
4345,47,MAGDALENA,47053,ARACATACA,Cultivo abandonado,2014,1.0
4346,47,MAGDALENA,47189,CIÉNAGA,Cultivo abandonado,2014,0.0
4347,47,MAGDALENA,47288,FUNDACIÓN,Cultivo abandonado,2014,0.0
4348,47,MAGDALENA,47001,SANTA MARTA ,Cultivo permanente,2014,8.0
4349,50,META,50350,LA MACARENA,Cultivo permanente,2014,1431.0
4350,50,META,50400,LEJANÍAS,Cultivo abandonado,2014,3.0
4351,50,META,50325,MAPIRIPÁN,Cultivo permanente,2014,180.0
4352,50,META,50330,MESETAS,Cultivo intermintente,2014,79.0
4353,50,META,50450,PUERTO CONCORDIA,Cultivo permanente,2014,82.0
4354,50,META,50568,PUERTO GAITÁN,Cultivo abandonado,2014,3.0
4355,50,META,50577,PUERTO LLERAS,Cultivo intermintente,2014,8.0
4356,50,META,50573,PUERTO LÓPEZ,Cultivo abandonado,2014,0.0
4357,50,META,50590,PUERTO RICO,Cultivo permanente,2014,1616.0
4358,50,META,50683,SAN JUAN DE ARAMA,Cultivo permanente,2014,121.0
4359,50,META,50689,SAN MARTÍN,Cultivo abandonado,2014,0.0
4360,50,META,50370,URIBE,Cultivo intermintente,2014,182.0
4361,50,META,50711,VISTAHERMOSA,Cultivo permanente,2014,1337.0
4362,52,NARIÑO,52036,ANCUYA,Cultivo intermintente,2014,3.0
4363,52,NARIÑO,52079,BARBACOAS,Cultivo permanente,2014,1330.0
4364,52,NARIÑO,52110,BUESACO,Cultivo abandonado,2014,0.0
4365,52,NARIÑO,52207,CONSACÁ,Cultivo abandonado,2014,0.0
4366,52,NARIÑO,52210,CONTADERO,Cultivo abandonado,2014,0.0
4367,52,NARIÑO,52215,CÓRDOBA,Cultivo abandonado,2014,0.0
4368,52,NARIÑO,52227,CUMBAL,Cultivo abandonado,2014,0.0
4369,52,NARIÑO,52233,CUMBITARA,Cultivo permanente,2014,107.0
4370,52,NARIÑO,52250,EL CHARCO,Cultivo permanente,2014,1263.0
4371,52,NARIÑO,52254,EL PEÑOL,Cultivo permanente,2014,23.0
4372,52,NARIÑO,52256,EL ROSARIO,Cultivo permanente,2014,133.0
4373,52,NARIÑO,52260,EL TAMBO,Cultivo permanente,2014,20.0
4374,52,NARIÑO,52520,FRANCISCO PIZARRO ,Cultivo permanente,2014,66.0
4375,52,NARIÑO,52356,IPIALES,Cultivo permanente,2014,664.0
4376,52,NARIÑO,52381,LA FLORIDA,Cultivo intermintente,2014,3.0
4377,52,NARIÑO,52385,LA LLANADA,Cultivo permanente,2014,28.0
4378,52,NARIÑO,52390,LA TOLA,Cultivo permanente,2014,78.0
4379,52,NARIÑO,52405,LEIVA,Cultivo permanente,2014,11.0
4380,52,NARIÑO,52411,LINARES,Cultivo permanente,2014,122.0
4381,52,NARIÑO,52418,LOS ANDES ,Cultivo permanente,2014,93.0
4382,52,NARIÑO,52427,MAGÜÍ ,Cultivo permanente,2014,586.0
4383,52,NARIÑO,52435,MALLAMA ,Cultivo intermintente,2014,0.0
4384,52,NARIÑO,52473,MOSQUERA,Cultivo permanente,2014,118.0
4385,52,NARIÑO,52490,OLAYA HERRERA ,Cultivo permanente,2014,1445.0
4386,52,NARIÑO,52540,POLICARPA,Cultivo permanente,2014,199.0
4387,52,NARIÑO,52573,PUERRES,Cultivo abandonado,2014,0.0
4388,52,NARIÑO,52612,RICAURTE,Cultivo permanente,2014,93.0
4389,52,NARIÑO,52621,ROBERTO PAYÁN ,Cultivo permanente,2014,1147.0
4390,52,NARIÑO,52678,SAMANIEGO,Cultivo permanente,2014,402.0
4391,52,NARIÑO,52693,SAN PABLO,Cultivo abandonado,2014,0.0
4392,52,NARIÑO,52683,SANDONÁ,Cultivo intermintente,2014,1.0
4393,52,NARIÑO,52696,SANTA BÁRBARA ,Cultivo permanente,2014,368.0
4394,52,NARIÑO,52699,SANTA CRUZ ,Cultivo permanente,2014,19.0
4395,52,NARIÑO,52835,TUMACO,Cultivo permanente,2014,8963.0
4396,54,NORTE DE SANTANDER,54003,ÁBREGO,Cultivo permanente,2014,17.0
4397,54,NORTE DE SANTANDER,54109,BUCARASICA,Cultivo intermintente,2014,3.0
4398,54,NORTE DE SANTANDER,54128,CÁCHIRA,Cultivo abandonado,2014,15.0
4399,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Cultivo permanente,2014,553.0
4400,54,NORTE DE SANTANDER,54001,CÚCUTA,Cultivo permanente,2014,33.0
4401,54,NORTE DE SANTANDER,54245,EL CARMEN,Cultivo permanente,2014,436.0
4402,54,NORTE DE SANTANDER,54250,EL TARRA,Cultivo permanente,2014,809.0
4403,54,NORTE DE SANTANDER,54261,EL ZULIA,Cultivo permanente,2014,13.0
4404,54,NORTE DE SANTANDER,54344,HACARÍ,Cultivo permanente,2014,103.0
4405,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Cultivo intermintente,2014,7.0
4406,54,NORTE DE SANTANDER,54398,LA PLAYA,Cultivo intermintente,2014,15.0
4407,54,NORTE DE SANTANDER,54418,LOURDES,Cultivo abandonado,2014,0.0
4408,54,NORTE DE SANTANDER,54498,OCAÑA,Cultivo permanente,2014,4.0
4409,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Cultivo permanente,2014,181.0
4410,54,NORTE DE SANTANDER,54720,SARDINATA,Cultivo permanente,2014,1078.0
4411,54,NORTE DE SANTANDER,54800,TEORAMA,Cultivo permanente,2014,680.0
4412,54,NORTE DE SANTANDER,54810,TIBÚ,Cultivo permanente,2014,2997.0
4413,54,NORTE DE SANTANDER,54820,TOLEDO,Cultivo abandonado,2014,0.0
4414,86,PUTUMAYO,86001,MOCOA,Cultivo permanente,2014,105.0
4415,86,PUTUMAYO,86320,ORITO,Cultivo permanente,2014,1639.0
4416,86,PUTUMAYO,86568,PUERTO ASÍS,Cultivo permanente,2014,4437.0
4417,86,PUTUMAYO,86569,PUERTO CAICEDO,Cultivo permanente,2014,1046.0
4418,86,PUTUMAYO,86571,PUERTO GUZMÁN,Cultivo permanente,2014,915.0
4419,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Cultivo permanente,2014,1276.0
4420,86,PUTUMAYO,86757,SAN MIGUEL ,Cultivo permanente,2014,1094.0
4421,86,PUTUMAYO,86760,SANTIAGO,Cultivo abandonado,2014,6.0
4422,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,Cultivo permanente,2014,2050.0
4423,86,PUTUMAYO,86885,VILLAGARZÓN,Cultivo permanente,2014,1041.0
4424,68,SANTANDER,68020,ALBANIA,Cultivo abandonado,2014,0.0
4425,68,SANTANDER,68092,BETULIA,Cultivo abandonado,2014,0.0
4426,68,SANTANDER,68101,BOLÍVAR,Cultivo intermintente,2014,5.0
4427,68,SANTANDER,68176,CHIMA,Cultivo abandonado,2014,0.0
4428,68,SANTANDER,68190,CIMITARRA,Cultivo intermintente,2014,0.0
4429,68,SANTANDER,68209,CONFINES,Cultivo abandonado,2014,0.0
4430,68,SANTANDER,68211,CONTRATACIÓN,Cultivo abandonado,2014,0.0
4431,68,SANTANDER,68235,EL CARMEN,Cultivo intermintente,2014,0.0
4432,68,SANTANDER,68250,EL PEÑÓN,Cultivo intermintente,2014,1.0
4433,68,SANTANDER,68255,EL PLAYÓN,Cultivo abandonado,2014,5.0
4434,68,SANTANDER,68271,FLORIÁN,Cultivo abandonado,2014,0.0
4435,68,SANTANDER,68322,GUAPOTÁ,Cultivo abandonado,2014,0.0
4436,68,SANTANDER,68324,GUAVATÁ,Cultivo abandonado,2014,0.0
4437,68,SANTANDER,68377,LA BELLEZA,Cultivo intermintente,2014,1.0
4438,68,SANTANDER,68397,LA PAZ,Cultivo abandonado,2014,0.0
4439,68,SANTANDER,68385,LANDÁZURI,Cultivo abandonado,2014,1.0
4440,68,SANTANDER,68524,PALMAS DEL SOCORRO,Cultivo abandonado,2014,0.0
4441,68,SANTANDER,68573,PUERTO PARRA,Cultivo abandonado,2014,0.0
4442,68,SANTANDER,68615,RIONEGRO,Cultivo intermintente,2014,2.0
4443,68,SANTANDER,68655,SABANA DE TORRES,Cultivo abandonado,2014,0.0
4444,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2014,0.0
4445,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Cultivo intermintente,2014,2.0
4446,68,SANTANDER,68745,SIMACOTA,Cultivo intermintente,2014,0.0
4447,68,SANTANDER,68755,SOCORRO,Cultivo abandonado,2014,0.0
4448,68,SANTANDER,68773,SUCRE,Cultivo abandonado,2014,7.0
4449,68,SANTANDER,68861,VÉLEZ,Cultivo abandonado,2014,1.0
4450,76,VALLE DEL CAUCA,76100,BOLÍVAR,Cultivo permanente,2014,5.0
4451,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2014,539.0
4452,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2014,0.0
4453,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2014,16.0
4454,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2014,1.0
4455,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2014,0.0
4456,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2014,0.0
4457,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2014,92.0
4458,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2014,16.0
4459,97,VAUPÉS,97511,PACOA ,Cultivo abandonado,2014,0.0
4460,97,VAUPÉS,97777,PAPUNAUA ,Cultivo abandonado,2014,1.0
4461,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2014,0.0
4462,97,VAUPÉS,97889,YAVARATÉ ,Cultivo abandonado,2014,0.0
